"text_object","containsMention_category","weekday_category"
"a serious man is great btw",1,3
"rt i can’t wait till and start pretending they never supported trump",1,3
"people are messed up and do scams for all kinds of crap this included",1,3
"i think there should be a room for insomniac on twitter <u+fa>",0,3
"rt eje this post on facebook obliterated me",1,3
"rt cats my first tweet a cameo appearance in my humans art peace always art love <u+f><u+><u+><u+fef><u+f><u+><u+fef><u+><u+fef><u+f>",1,3
" extremely",1,3
"rt kathryn and i are proudly cheering for our president here at home we must preserve this miraculous countrythe land o…",1,3
"i took and nap and woke up to an anxiety attack lmfso no one talk to me i feel weird",0,3
"c its different but it still feels like bad practice its hard to give up a top pick when you could po…",1,3
"rt crush the link in the bio and buy the vinyl to support rock the vote jumptotheleft rockyhorror",1,3
"the first time i got to meet you beau you was with tracy that night here in jackson sorry for yo…",1,3
"rt history <u+fc>i’m voting for bts for favorite duo or group pop rock at the amas twt bts",1,3
"rt so theres this artist that everyone fell in love with named seraphine that people found super relatable and inspirationa…",1,3
"rt all prayer aint good prayer pls don’t pray for me <u+c><u+fef>",1,3
"i say again who are these undecided people and what exactly will change their minds?",1,3
"rt why is abortion and same sex marriage always a hot topic? why can’t everyone just mind their damn business? how another p…",1,3
"deserve smisoverparty",0,3
"watch crazed trump supporter screams the n word while ranting about ‘pedophilia and communism’",0,3
"this man works tirelessly respect",0,3
"good for you but it’s been mine <u+fe>",1,3
"% agree on your assessment",1,3
"halloween doesnt look as spooky with temps not as chilly as monday show us your costumes mostaccurate teddsaid…",0,3
"rt dahyun just casually twisting her body degrees to the other side <u+fd>",1,3
"one of the funniest clips ever thank you both<u+f><u+ff>",1,3
"rt that’s too bad i remember you all too well and i will continue shining a light on your failed presidency through the…",1,3
"rt i have tonnes of butternut please rt my customer might be on your tl",1,3
"yeah but would they do stuff like this?",1,3
"are these some of the people you left stranded that ended up with hypothermia?",1,3
"no that’s stuffing thanksgivings best food imo",1,3
"rt this beomgyu with this taehyung",1,3
"rt jack dorsey hires homeless man off streets of san francisco to fill in for him at hearings",1,3
"rt were aware of online access issues in rocket league and were investigating updates to follow",1,3
"naughtylist days until naughty list",1,3
"rt some reveluvs are truly attention seekers stop mentioning our girls names for clout",1,3
"rt sooooo yesterday children and survivors in total were rescued from the largest human trafficking sting in o…",1,3
"rt drop your handles lets gain quick <u+fc><u+f><u+fe>all friends retweet lets go<u+fa><u+ff>",1,3
"rt i’m crying they’re really teaming up against soobin because yeonjun said his butt is big and strong",1,3
"oh shit sorry to hear that hopefully the future looks a little brighter <u+>",1,3
"a parler writer says that the top % of tweeters create % of all tweets from us users and that of these top %…",0,3
"reach out to your friends in the easttroublesomefire grandzone we need to hear it as someone who already has…",0,3
"rt retweet this if you have a small pp",1,3
"this debt is going to be hanging over me for years",1,3
"rt you’re more than special to me",1,3
"rt on january th will be inaugurated president of the united states the easiest thing for donald trump t…",1,3
"rt we still have not come to fully appreciate the brilliance of sacha baron cohen borat",1,3
"rt one of the biggest problems i have in rocket league is getting in my own head and playing worse ",1,3
"i was wondering last night when tucker was on why it wasn’t trending i looked and looked but nothing",1,3
"townies",0,3
"white girls really do dance like they takin a shower",0,3
"all talk where’s your plan ? trumplieseverytimehespeaks trumpafailure trumpaloser",0,3
"rt cost of a standard unit of insulin united states $ japan $ canada $ germany $ france $ unite…",1,3
"blacktwitter vote now",0,3
"just sent you $ome from co we got this sir",1,3
"daw thanks <u+><u+fef>",1,3
"every one should have someone that understands them",0,3
"rt even more dramatic than we could have dreamed thebachelorette",1,3
"rt normalize not replying to people until youre in a proper mindset to do so",1,3
"rt instead of asking someone why they’re so dressed up ask yourself why you didn’t wear a better outfit",1,3
"rt itsuki izone is chaeyeon only after meeting izone members that i found out im actually a person who is capable of laughi…",1,3
"i vote for ariasharrystyles",1,3
"why are you here??",0,3
"rt we all dey fear women but u dey pass back dey fall in love <u+f><u+f>ei kwadwo ankomah",1,3
"rt me currently looking at like",1,3
"this u?",1,3
"hppy birthdayy syaaa<u+f><u+>",1,3
"rt why was rasputin testifying before congress today?",1,3
"rt you vs the vicovarian she told you not to worry about",1,3
"rt i act soooo hard but i just wanna be babied and loved on lmaoo",1,3
"rt for how long are we going to fold our hands waiting for international comunities to help us and they will not help becau…",1,3
"astute observation i am referencing a larger phenomenon",1,3
"still in love with you sam — wat am i doing tht making u fall in love with me",0,3
"rt my unpopular opinions can go on forever",1,3
"special thanks to for making this accurate representation of halo’s angels",1,3
"mood <u+fa>",1,3
"rt its marcuss ball <u+bd><u+fef> mufc ucl",1,3
"rt <u+fa>| we are still losing on best group category at apan music awards cast your votes now <u+ff> tutorial",1,3
"both parties are the same left and right wings of the same damn bird",1,3
"rt why are ppl going this hard for biden and trump? it’s not worth it neither candidate ain’t going that hard for your vote the…",1,3
"rt this is compelled speech no different from making an employee pray in a meeting unacceptable",1,3
"i hate math so much shit is sickening<u+f><u+fd>",0,3
"like a dude would prob wanna be with her for real but because shes a piece of shit nobody really wanna do that",0,3
"rt miles taylor was a critical part of the team that decided to separated thousands of migrant kids from their parents res…",1,3
"feeling special <u+f><u+f><u+ff><u+ffc><u+c><u+fef>",1,3
"parecia a debby ryan nos filmes da disney mds going to k word myself",0,3
"rt trump could freeze thousands of his supporters to death in the middle of fifth avenue and theyd still vote for him once th…",1,3
"rt vermonts secretary of state has called out justice kavanaugh for an error he made in his concurring opinion on the co…",1,3
"$ for the cardigan <u+f>",0,3
"rt in gfriends case its not duality but triality <u+f> walkwithmygirlsgfriend",1,3
"with his own country",1,3
"break them all up on treason and election tampering improper use of government research developed technology long…",0,3
"rt naughty dog has released tlou uncharted the lost legacy and tlou within a period of years and they have much less…",1,3
"rt chanyeol released an apology???",1,3
"how the idiocy of trump and jared kushner let the pandemic loose<u+fe> if they can’t lie and cheat their oxygen can be c…",0,3
"don’t use the post office drop it off yourself at election office or an official drop off box",1,3
"rt why storytelling beats statistics but only % of the time careers careers",1,3
"praying ",1,3
"pussy friends chipotle hmmmmm sounds like an interesting year",0,3
"rt just finished up our phasmophobia youtube compilation video which you can find here <u+b><u+fef><u+b><u+fef><u+b><u+fef>",1,3
"honestly ive heard some puerto ricans say this but idk what for ive only heard it in passing",0,3
"rt vote for lisa of as this year’s biggest crush <u+f> tweet or tag us with tdyawards + biggestcrush",1,3
"sexyyyyyyy <u+fa><u+fa><u+fa><u+f><u+f><u+f><u+f>",1,3
"rt history <u+fc>i’m voting for bts for favorite duo or group pop rock at the amas twt bts",1,3
"them toxic ",0,3
"rt <u+fdd>| “both harry lambert and harry styles have been incredible in supporting my work” stokey daley on working with harry for…",1,3
"rt i did my best but is was never enough",1,3
"rt in just four years we’ve gone from election day to election weeks",1,3
"glad you’re ok but remember itsonlyasony",1,3
"hey prof is today’s % drop in the stock markets that ‘second crash’ you were suggesting? i beli…",1,3
"i feel like we should get on tiktok can we make that happen? <u+f> us • matthewgraygubler…",1,3
"rt never go full muslim",1,3
"rt this is jessica denson a lifelong republican she was trumps lead staffer for hispanic engagement – now shes spe…",1,3
"info has been verified unlike the steele dossier",0,3
"hey guys weve finally turned the corner no more pandemic that really should be the top new…",1,3
"so sexy",1,3
"ahh tyyy",1,3
"love you x",1,3
"facts",1,3
"rt hongkongers today i wrote this especially dedicated to and all those arrested yesterday don’t let…",1,3
"bunch of amateurs lol bayareaoriginal",0,3
"goodmorning &gt",0,3
"rt also her",1,3
"chanyeol every time he eats out someone new",0,3
"rt there are times as many pregnancy care centres in north america than there are planned parenthood and abortion centres…",1,3
"rt we have formally requested that scotus correct the erroneous claim by justice kavanaugh that vt has not changed voting pr…",1,3
"its time halloweenhavoc wwenxt",0,3
"rt remember that is no friend to iowans she’s a mouthpiece for trump vote h…",1,3
"yes they are <u+f>",1,3
"rt good mewning love may today be another day where you’ll be surrounded with laughter and smiles only leave…",1,3
"please say shag<u+fd>",1,3
"rt workers arent poor because they dont know how to save money or cook a meal cheaply theyre poor because a minority of ca…",1,3
"omg im wheezing <u+f><u+f><u+f><u+f><u+f><u+f><u+f><u+f><u+f><u+f>u didnt",1,3
"rt we got some really big rings <u+faf>",1,3
"having a disability is a totally otherworldly experience than just having a mental illness it’s not being understo…",0,3
"rt en congrats the best team won <u+fd> <u+f><u+aa> rbleipzig munrbl",1,3
"rt cnn has informed the largest outside group supporting trump’s reelection it will not run one of its new ads saying the…",1,3
