text_object,containsMention_category,weekday_category
"u too",1,5
"normal girl by sza just speaks to me <u+fa>",0,5
"rt video nigerians in chicago join endsars global protest keep vigil to honor protesters killed by nigerian authoritie…",1,5
"loser tweet from a loser network",1,5
"rt yaaaaallllllll george lopez reunion <u+fd><u+fd><u+fd><u+fd>",1,5
"oofficial yas im running behind",1,5
"don’t nobody come for my boy harry and that’s on dobi",0,5
"a canadian member of parliament",0,5
"all writers matter",1,5
"rt taylor swift has million followers on twitter the exact same number as trump this is the first campaign ad she…",1,5
"rt <u+> vote for jungkook <u+>for tb worlds "" most handsome men of "" <u+ff> and mass comment i vote f…",1,5
"rt eyez when uses her full voice not just this light singing from her head and throat like when she goes for it from…",1,5
"true",1,5
"rt five weeks after the experts call for a lockdown the pm seems to have finally come to a conclusion instead of telling…",1,5
"rt i will give $ to one random person who retweets this tweet must follow and ends in …",1,5
"i’m asking all my coworkers for a parting gift that mean y’all should give me a parting gift too lmao",0,5
"rt my mum thinking i forgave her for that beating just cause she bought me food",1,5
"rt happy halloween anyone at this hospital looking for a serving of beans?",1,5
"im a step dad now",0,5
"one minute yg you better drop something istg <u+fa><u+fa>",0,5
"enjoy the video <u+f><u+fb><u+f><u+f> mclean littrell",1,5
" day bvix btc usd vwap $ expiry volume $ expiry volume $ current time ",0,5
"rt a vote for joe biden is a vote for puerto rico we must never forget donald trumps inactions led to the loss of over …",1,5
"m of two of us m of two of us m of two of us m of two of us m of two of us m of two…",1,5
"rt do not mail your ballots drop them off at an official ballot drop box or in person at a designated location",1,5
"its funnie that things i use with twitter for fun tweet without my permission",0,5
"rt if there is a second lockdown my recommendation is to • take long social media breaks • journal • be kind to others •…",1,5
"rt six seasons and a zoom call…head to for voting information humanbeingsforbiden",1,5
"swing i said words",1,5
"• what tattoo do u want have and where",0,5
"meconi ""i am green everywhere"" is quite a revealing statement if your building block…",1,5
"rt this ain’t no georgia debate you may remember incumbent gop senator purdue was smoked by his surging democratic challenger…",1,5
"rt i was born in a corrupt rd world african country voter intimidation and suppression were par for the course i know many…",1,5
"will the doc be available on other streaming services in the future?",1,5
"hoodie we dont need oil at least…",1,5
"rt rens lockscreen <u+fd><u+f><u+f> mamavote nuest",1,5
"sounds about right",1,5
"amazon",1,5
"gnight gentle folks <u+fc>",0,5
"this new generation is green team xbox series x s the only console with full rdna hardware features thats…",1,5
"that’s as good as you can do?? so lame",1,5
"rt heyy<u+fa>",1,5
"x some of my favorite anime",0,5
"rt nike af",1,5
"rt f federal health transfer to ab in was $b in is $b so it’s more accurate to say that you h…",1,5
"rt i cant stop watching this its pure gold biden confronted about ukraine ""son of a bitch he got fired""",1,5
"rt tay so cute <u+f><u+><u+fef><u+fa>",1,5
"soft and wet is actually a really cool stand",0,5
"if any of my fictional crushes ever wore jean shorts i would immediately cut them out of my life",0,5
"jacques nnnn",0,5
"i was suppose to get some mouse ears to wear with my shirt tomorrow but that didn’t happen <u+f><u+f>",0,5
"travis watching kylie and her friends be hoes while he stuck home on parent duty",1,5
"rt for you it shall be from shame to glory from failure to super success from struggle to exploits from crisis to pea…",1,5
"rt twt i swear this is the last one i swear",1,5
"it’s some interesting and passionate discussion of the best kpop song of me thinks <u+fc>",1,5
"please help support for you sungjin add a twibbon now",0,5
"i might delete instagram and my insta account since i dont use it any more and posting stuff on their is a mess",0,5
"good hbu??<u+f><u+><u+fef>",1,5
"i’m literally having my rd fucking brekadown of the night i miss d so mych",1,5
"i’m about ready to throw bean out myself here",1,5
"what’s with the blue stripe in nebraska?",1,5
"sure just look how much he work he is not like you only bs go back to cuba moron",0,5
"rt pm fans be like hoooooly shit",1,5
"rt we stuck like glue boo boo",1,5
"they said theyd come back but they didnt so no <u+f><u+b><u+ffc>",1,5
"there’s two types of womenthose who brag about how much they spent vs how much they saved",0,5
"<u+>loving u<u+>",1,5
"only one type of hate against black people gets polticized by the left",1,5
"rt someone said ""your self respect gotta be stronger than your feelings"" dont stay where you arent appreciated where you a…",1,5
"why would she say a pile of yarn <u+fd><u+fd><u+fd>",0,5
"saints fumble the first play brandon hits a long pass to the score again up with left in half",0,5
"this aged like milk",0,5
"following you both thank you",1,5
"rt if you actually care about childrens safety stop worrying about made up candy crimes that have literally never happe…",1,5
"rt the election should end on november rd not weeks later",1,5
"pls say something regarding to earthquake in turkey and greece there are lot of dead",1,5
"look at this<u+fa>",1,5
"the good wife s | e on tv time",0,5
"there are years where i didnt go out for halloween a year or two where i didnt dress up but ive never in my l…",0,5
"people believing in this is the reason were screwed",1,5
"rt thank you to everyone who tuned into tonight had a great time doing it i hope you enjoyed listening x",1,5
"at least we know who definitely won",1,5
"rt a travis scott fan got a crazy new “astroworld” tattoo <u+ff><u+f>",1,5
"hes disgusting",1,5
"there’s no way black or white if you are sane that you will vote for creepy sick joe …",1,5
"im a little fairy",0,5
"kaweet damn son",1,5
"rt lmaoo jason struggling <u+f><u+f>",1,5
"oh god thank u <u+f><u+f><u+f><u+fd><u+>",1,5
"trunks",1,5
"high stealing all the snacks on the set",0,5
"lxix they had to wait in massive lines to get access to ballot boxes governors across different states…",1,5
"rt video nigerian demonstrators patrick solomon and samuel recount the night they were injured on october when the nigeria…",1,5
"rt bluepill no thoughts head empty just jennie being a dumpling <u+fa>",1,5
"you’re talking about k words right <u+ff>",1,5
"rt please retweet for our boys <u+><u+fef> mamavote monstax",1,5
"rt stop being on bad terms with people you love cause death is real and random",1,5
"rt would you do me a quick favor and please comment with boycotthomedepot to get this trending? i want to make sure the co…",1,5
"rt i am so f ing sick of the never ending corruption by vote them all out",1,5
"that makes sense tbh do u think furlough will happen?",1,5
"rt lauren done did this for you ungrateful sons a bitches and all i hear is criticize criticize criticize from now on don…",1,5
"rt excuse me while i explode into a pile of rainbows <u+f><u+fd><u+f><u+ff><u+f><u+fd> my first time ever holding anything with my name in print that…",1,5
"rt surprise",1,5
"not only daniel andrews and health professionals achieved what no country in the world achieved another a…",1,5
"rt can everybody please rt this? maybe someone on your tl can help",1,5
"rt new video as progressives we need to think strategically we need to do everything we can to get biden elected at i…",1,5
"you’re successful yeaaaah and we’re so proud ",1,5
"no lebron has played against harder teams when has jordan ever played against a team l…",1,5
"rt when you got comfortable in bed but forgot to pee",1,5
"rt portugal’s results with substance decriminalization reduced substance abuse and overall crime increased personal freedoms",1,5
"rt joe biden being drowned out by minnesota trump supporters right now",1,5
"help you came here",1,5
"rt omg reply hes losing i vote for taehyung from bts for bousnidstars bousnid twt",1,5
"i would’ve loved to know how april and the turtles met …",1,5
"rt me as poison ivy makes me happy",1,5
"game of thrones kinda lots of the main characters didn’t meet until the last few seasons",1,5
"cnn’s harlow ‘clear’ there will be fewer fracking jobs under biden pennsylvania fracking dumpbiden",0,5
"rt idk about you guys but i’m ready to start christmas shopping and wrap this year up <u+fa><u+f>",1,5
"funny how jared ivanka and many others around trump have been using private and encrypted emails since he took off…",0,5
"i east",0,5
"im not sure how much longer itll be available so go v just dont forget watch party lol",1,5
"rt on why she is visiting the rio grande valley she just landed in mcallen ""because there are people…",1,5
"rt this small thread is about access to capital in jamaica for msmes and smes i live in ja and run we registered a…",1,5
"holds u tighter",1,5
"should of censored biden he has no idea what he is talking about may of had a better chance",1,5
"rt @omojiate open for surprise",1,5
"rt ballot envelopes postmarked by election day are necessarily in the govt’s possession when voting stops the growing moveme…",1,5
"rt in the s the republican party had federal troop oversee elections to protect the rights of black voters from the intim…",1,5
"my tropical island <u+fd><u+fd><u+f><u+fd><u+f>",0,5
"made bitches mad today happy friday <u+f>",0,5
"why asterisks it lena already exposed herself <u+f>",1,5
"rt why not re elect trump? don’t we we want more s?",1,5
"acuna for who lmao huke and shotzzy are cracked illey is an snd mastermind and crim is the goat lol",1,5
"rt retweet and ill talk about you with anons gamdeen <u+f><u+><u+fef>",1,5
"you’re willing to put other people’s health at risk though how incredibly selfish of you",1,5
"what it is",1,5
"no chance of housing for canadians for sure ",0,5
"what should i do",0,5
"everytime you mention venezuela i pass out",1,5
"rt aftermath",1,5
"rt he beat you didnt he?",1,5
"i usually prefer to be naked no armor only an occasional belt to hold utilities but if you ins…",1,5
"king shit",0,5
"portmanteau i was just getting ready to say that about you",1,5
"rt positions thank you",1,5
"rt jennie rt this and drop yours<u+f> mama’s fan choice awards mamavote treasure",1,5
"life is changing sm",0,5
"rt three down one to go for the dodgers worldseries",1,5
"rt trump has largely been insulated from the impact of the coronavirus hes either in the white house surrounded by like m…",1,5
"&lt amazing job they taste perfect",1,5
"rt that’s because the democrat governor put a ban on more show the parking lot you’re a fraud and you know it",1,5
"banana bread loaf",0,5
"rt op asked joshua and jeonghan both on what animals resembles jeonghan and joshua respectively and joshua said jeonghan looks…",1,5
"youths what a time",1,5
"lets see",0,5
" btw you do know your comparing some…",1,5
"rt we stuck like glue boo boo",1,5
"poor mans abbey road",1,5
"how many people were on set of sketchytimes ?<u+><u+fef>i adore you<u+><u+fef>",1,5
"you and your pretty eyes <u+f><u+f>",0,5
"rt my melody and her love kuromi<u+f> blacktober",1,5
"katrina kills me everytime she logs onto twitter",0,5
